L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
0,0,1,0.0,848,0,3,0,0,4279540,1
57996,80,6,7.0,586,725,6,5,27,4294776,1
47014,80,6,7.0,741,710,6,4,31,4266796,1
35928,80,6,7.0,804,710,5,4,27,4282961,1
32896,80,6,7.0,112,0,2,0,22,284081,1
42690,80,6,7.0,664,1340,6,4,31,4260689,1
40110,80,6,7.0,791,770,7,5,31,0,1
33300,80,6,7.0,112,0,2,0,22,284007,1
54436,80,6,7.0,52,0,1,0,20,0,1
39012,80,6,7.0,112,0,2,0,22,1863522,1
36504,80,6,7.0,801,770,7,5,31,0,1
59250,80,6,7.0,789,770,7,5,31,0,1
58356,80,6,7.0,742,710,5,4,27,4283933,1
33604,80,6,7.0,52,0,1,0,20,0,1
33126,80,6,7.0,719,710,5,4,27,4282961,1
55076,80,6,7.0,754,1340,5,4,27,4260420,1
52310,80,6,7.0,672,1340,5,4,27,4260383,1
32780,80,6,7.0,112,0,2,0,22,284101,1
51864,80,6,7.0,763,1340,6,4,31,4240127,1
53176,80,6,7.0,856,710,5,4,27,4289922,1
54216,80,6,7.0,476,740,6,5,27,4294813,1
34810,80,6,7.0,52,0,1,0,20,0,1
55244,80,6,7.0,647,1340,5,4,27,4278703,1
40800,80,6,7.0,707,718,6,4,30,0,1
34840,80,6,7.0,802,710,5,4,27,4282966,1
43378,80,6,7.0,716,1340,5,4,27,4261615,1
36328,80,6,7.0,920,710,5,4,27,4289921,1
45192,80,6,7.0,671,770,7,5,31,0,1
52280,80,6,7.0,868,1340,5,4,27,4260374,1
60318,80,6,7.0,572,1340,5,4,27,4278782,1
51098,80,6,7.0,686,1340,6,4,31,4239015,1
50638,80,6,7.0,830,1340,6,4,31,4257247,1
56552,80,6,7.0,911,1340,5,4,27,4262059,1
55014,80,6,7.0,646,658,5,3,30,4287675,1
52516,80,6,7.0,5294,1580,18,8,27,4208592,1
43326,80,6,7.0,4720,1460,14,6,27,4254436,1
54514,80,6,7.0,765,1340,5,4,27,4260375,1
58670,80,6,7.0,913,1340,5,4,27,4278582,1
52718,80,6,7.0,745,1288,5,3,30,4276157,1
54142,80,6,7.0,52,0,1,0,20,0,1
33642,80,6,7.0,1149,770,7,5,31,0,1
38338,80,6,7.0,112,0,2,0,22,426567,1
33946,80,6,7.0,894,770,7,5,31,0,1
52356,80,6,7.0,799,770,7,5,31,0,1
57828,80,6,7.0,755,718,6,4,30,0,1
49364,80,6,7.0,359,1328,6,4,27,4294920,1
50300,80,6,7.0,694,1340,6,4,31,4252879,1
34462,80,6,7.0,785,710,5,4,27,4289920,1
38596,80,6,7.0,866,1340,6,4,31,4258118,1
53406,80,6,7.0,805,710,5,4,27,4282960,1
32776,80,6,7.0,845,710,5,4,27,4289918,1
57226,80,6,7.0,746,770,7,5,31,0,1
55242,80,6,7.0,776,1340,5,4,27,4278707,1
35518,80,6,7.0,112,0,2,0,22,1763997,1
60006,80,6,7.0,698,770,7,5,31,0,1
0,0,1,0.0,492,0,2,0,0,4269974,1
54450,80,6,7.0,854,710,5,4,27,4283925,1
33342,80,6,7.0,112,0,2,0,22,284000,1
52672,80,6,7.0,902,770,7,5,31,0,1
54174,80,6,7.0,744,770,7,5,31,0,1
37108,80,6,7.0,763,770,7,5,31,0,1
34638,80,6,7.0,782,770,7,5,31,0,1
51606,80,6,7.0,112,0,2,0,22,760339,1
52730,80,6,7.0,773,718,7,4,30,0,1
56402,80,6,7.0,52,0,1,0,20,0,1
55338,80,6,7.0,626,658,5,3,31,4294829,1
51990,80,6,7.0,712,1340,6,4,31,4240145,1
46402,80,6,7.0,814,1340,5,4,27,4261735,1
35558,80,6,7.0,646,1411,6,5,27,4275787,1
52574,80,6,7.0,52,0,1,0,20,0,1
59678,80,6,7.0,726,710,5,4,27,4289919,1
36448,80,6,7.0,112,0,2,0,22,391018,1
34044,80,6,7.0,112,0,2,0,22,1711026,1
52044,80,6,7.0,645,1288,5,3,30,4272420,1
57334,80,6,7.0,855,770,7,5,31,0,1
35852,80,6,7.0,1021,710,5,4,27,4282966,1
41548,80,6,7.0,899,770,7,5,31,0,1
37368,80,6,7.0,849,770,7,5,31,0,1
52852,80,6,7.0,604,1340,5,4,27,4260733,1
36026,80,6,7.0,112,0,2,0,22,1763879,1
53754,80,6,7.0,805,710,6,4,31,4287944,1
36206,80,6,7.0,671,710,5,4,27,4283161,1
57128,80,6,7.0,632,1340,5,4,27,4278996,1
37398,80,6,7.0,112,0,2,0,22,1818880,1
52452,80,6,7.0,756,1340,5,4,27,4260401,1
42890,80,6,7.0,735,770,7,5,31,0,1
50384,80,6,7.0,740,1340,6,4,31,4256934,1
38796,80,6,7.0,40,0,1,0,4,0,1
56798,80,6,7.0,801,770,7,5,31,0,1
46022,80,6,7.0,819,1340,5,4,27,4263379,1
57620,80,6,7.0,853,770,7,5,31,0,1
54598,80,6,7.0,837,1340,5,4,27,4261366,1
54976,80,6,7.0,628,770,7,5,31,0,1
34282,80,6,7.0,52,0,1,0,20,0,1
35530,80,6,7.0,523,1340,5,4,27,4278887,1
50934,80,6,7.0,758,1340,5,4,27,4278592,1
39270,80,6,7.0,958,770,7,5,31,0,1
54366,80,6,7.0,958,770,7,5,31,0,1
60254,80,6,7.0,798,770,7,5,31,0,1
51808,80,6,7.0,3234,1400,15,5,27,4265811,1
34558,80,6,7.0,765,1340,5,4,27,4260466,1
37918,80,6,7.0,955,770,7,5,31,0,1
37316,80,6,7.0,766,710,5,4,27,4289904,1
35292,80,6,7.0,816,770,7,5,31,0,1
56068,80,6,7.0,673,1340,5,4,27,4279077,1
60552,80,6,7.0,52,0,1,0,20,0,1
56908,80,6,7.0,52,0,1,0,20,0,1
59038,80,6,7.0,729,770,7,5,31,0,1
48006,80,6,7.0,608,1340,5,4,27,4262910,1
60412,80,6,7.0,670,770,7,5,31,0,1
35830,80,6,7.0,52,0,1,0,20,0,1
35230,80,6,7.0,112,0,2,0,22,336851,1
48152,80,6,7.0,839,1340,5,4,27,4278538,1
53784,80,6,7.0,853,770,7,5,31,0,1
38884,80,6,7.0,40,0,1,0,4,0,1
54298,80,6,7.0,695,710,6,4,31,4281372,1
47546,80,6,7.0,890,1340,5,4,27,4261180,1
56612,80,6,7.0,52,0,1,0,20,0,1
36402,80,6,7.0,696,710,5,4,27,4289920,1
42780,80,6,7.0,731,770,7,5,31,0,1
53078,80,6,7.0,776,1340,5,4,27,4260857,1
36336,80,6,7.0,112,0,2,0,22,1763803,1
52198,80,6,7.0,824,1340,5,4,27,4260843,1
48794,80,6,7.0,751,710,5,4,27,4283153,1
36658,80,6,7.0,667,1340,5,4,27,4261569,1
50308,80,6,7.0,720,1340,6,4,31,4252880,1
51470,80,6,7.0,714,1340,5,4,27,4262982,1
51928,80,6,7.0,678,1340,5,4,27,4263736,1
52962,80,6,7.0,793,770,7,5,31,0,1
37080,80,6,7.0,970,710,5,4,27,4283369,1
33320,80,6,7.0,726,710,5,4,27,4284139,1
60630,80,6,7.0,785,770,7,5,31,0,1
49844,80,6,7.0,758,710,5,4,27,4289919,1
58366,80,6,7.0,701,1340,6,4,31,4256235,1
46596,80,6,7.0,581,1340,5,4,27,4263206,1
52328,80,6,7.0,52,0,1,0,20,0,1
47832,80,6,7.0,898,1340,5,4,27,4278934,1
58478,80,6,7.0,787,710,5,4,27,4283482,1
55528,80,6,7.0,696,710,5,4,27,4289167,1
40464,80,6,7.0,870,770,7,5,31,0,1
50382,80,6,7.0,798,770,7,5,31,0,1
42328,80,6,7.0,713,710,6,4,31,4281447,1
49070,80,6,7.0,886,770,7,5,31,0,1
52898,80,6,7.0,550,1340,5,4,27,4260821,1
0,0,1,0.0,168,0,2,0,0,4294403,1
54340,80,6,7.0,52,0,1,0,20,0,1
56190,80,6,7.0,827,1340,5,4,27,4260468,1
44300,80,6,7.0,746,710,6,4,31,4275222,1
58334,80,6,7.0,683,710,5,4,27,4282936,1
41426,80,6,7.0,569,1340,6,4,31,4261174,1
36928,80,6,7.0,720,770,7,5,31,0,1
41622,80,6,7.0,656,658,5,3,30,4291894,1
41198,80,6,7.0,792,770,7,5,31,0,1
44624,80,6,7.0,696,1340,5,4,27,4278215,1
60754,80,6,7.0,52,0,1,0,20,0,1
57096,80,6,7.0,664,1340,5,4,27,4260695,1
35416,80,6,7.0,734,770,7,5,31,0,1
59616,80,6,7.0,635,1340,5,4,27,4262245,1
44326,80,6,7.0,769,710,6,4,31,4275225,1
48526,80,6,7.0,651,710,5,4,27,4282975,1
35586,80,6,7.0,112,0,2,0,22,1763980,1
37036,80,6,7.0,818,1340,6,4,31,4240765,1
37682,80,6,7.0,732,770,7,5,31,0,1
51622,80,6,7.0,52,0,1,0,20,0,1
42814,80,6,7.0,766,770,7,5,31,0,1
36304,80,6,7.0,622,710,5,4,27,4289922,1
35582,80,6,7.0,112,0,2,0,22,1763980,1
33602,80,6,7.0,52,0,1,0,20,0,1
36226,80,6,7.0,838,710,5,4,27,4289920,1
46886,80,6,7.0,861,1340,5,4,27,4260650,1
42810,80,6,7.0,779,710,5,4,27,4289922,1
60616,80,6,7.0,780,1340,5,4,27,4264735,1
51534,80,6,7.0,712,1340,5,4,27,4278342,1
38040,80,6,7.0,615,1340,5,4,27,4262879,1
55600,80,6,7.0,861,770,7,5,31,0,1
58570,80,6,7.0,903,770,7,5,31,0,1
36562,80,6,7.0,841,770,7,5,31,0,1
37694,80,6,7.0,1014,770,7,5,31,0,1
36028,80,6,7.0,52,0,1,0,20,0,1
35942,80,6,7.0,802,770,7,5,31,0,1
48428,80,6,7.0,112,0,2,0,22,670932,1
50296,80,6,7.0,716,770,7,5,31,0,1
55972,80,6,7.0,715,1340,5,4,27,4278693,1
38758,80,6,7.0,835,770,7,5,31,0,1
34598,80,6,7.0,52,0,1,0,20,0,1
57706,80,6,7.0,862,770,7,5,31,0,1
54100,80,6,7.0,924,770,7,5,31,0,1
39308,80,6,7.0,791,770,7,5,31,0,1
51806,80,6,7.0,712,1340,6,4,27,4266460,1
54368,80,6,7.0,756,710,5,4,27,4282930,1
50268,80,6,7.0,763,1340,6,4,31,4252874,1
52922,80,6,7.0,758,1340,5,4,27,4260830,1
41906,80,6,7.0,737,1288,5,3,30,4276004,1
60102,80,6,7.0,739,770,7,5,31,0,1
51334,80,6,7.0,777,1340,6,4,31,4257496,1
35462,80,6,7.0,52,0,1,0,20,0,1
57982,80,6,7.0,788,770,7,5,31,0,1
48048,80,6,7.0,935,718,6,4,30,0,1
41614,80,6,7.0,1487,770,9,5,31,0,1
45110,80,6,7.0,605,1340,5,4,27,4278977,1
53226,80,6,7.0,52,0,1,0,20,0,1
42806,80,6,7.0,771,770,7,5,31,0,1
54724,80,6,7.0,567,1288,5,3,30,4264616,1
36218,80,6,7.0,112,0,2,0,22,1763842,1
59038,80,6,7.0,763,770,7,5,31,0,1
51996,80,6,7.0,112,0,2,0,22,759981,1
52370,80,6,7.0,746,1340,6,4,31,4276098,1
44674,80,6,7.0,806,710,6,4,31,4273854,1
46648,80,6,7.0,863,710,6,4,31,4276537,1
58514,80,6,7.0,792,770,7,5,31,0,1
52704,80,6,7.0,52,0,1,0,20,0,1
35766,80,6,7.0,52,0,1,0,20,0,1
57116,80,6,7.0,767,1340,5,4,27,4260698,1
45792,80,6,7.0,758,1340,6,4,27,4260136,1
42850,80,6,7.0,700,710,5,4,27,4283100,1
56308,80,6,7.0,52,0,1,0,20,0,1
35886,80,6,7.0,84,44,2,1,22,4294966,1
38158,80,6,7.0,667,1340,5,4,27,4277014,1
36134,80,6,7.0,649,1340,5,4,27,4264141,1
60666,80,6,7.131,522,672,5,4,25,4294818,1
51518,80,6,7.0,651,710,5,4,27,4289920,1
51940,80,6,7.0,701,1288,5,3,30,4287535,1
36586,80,6,7.0,618,1340,5,4,27,4261551,1
36566,80,6,7.0,632,1340,5,4,27,4261559,1
57288,80,6,7.0,52,0,1,0,20,0,1
53744,80,6,7.0,693,1340,5,4,27,4261014,1
59472,80,6,7.0,630,710,5,4,27,4289919,1
43024,80,6,7.0,52,0,1,0,20,0,1
54474,80,6,7.0,52,0,1,0,20,0,1
38386,80,6,7.0,703,1340,6,4,31,4240707,1
59626,80,6,7.0,801,770,7,5,31,0,1
59618,80,6,7.0,597,710,5,4,27,4289920,1
60240,80,6,7.0,643,1340,5,4,27,4278765,1
39144,80,6,7.0,112,0,2,0,22,1863481,1
53370,80,6,7.0,112,0,2,0,22,814769,1
35926,80,6,7.0,773,770,7,5,31,0,1
41924,80,6,7.0,796,770,7,5,31,0,1
53744,80,6,7.0,823,710,5,4,27,4283155,1
42390,80,6,7.0,52,0,1,0,20,0,1
45970,80,6,7.0,652,1340,5,4,27,4263383,1
44690,80,6,7.0,775,710,6,4,31,4273856,1
57788,80,6,7.0,870,770,7,5,31,0,1
42334,80,6,7.0,112,0,2,0,22,1441572,1
50734,80,6,7.0,2048,770,10,5,31,0,1
41426,80,6,7.0,907,770,7,5,31,0,1
55040,80,6,7.0,629,658,5,3,30,4287679,1
51862,80,6,7.0,668,1340,5,4,27,4263713,1
58852,80,6,7.0,974,770,7,5,31,0,1
52788,80,6,7.0,1299,718,8,4,30,0,1
58806,80,6,7.0,574,1340,5,4,27,4278615,1
60202,80,6,7.0,52,0,1,0,20,0,1
51990,80,6,7.0,712,1340,5,4,27,4263746,1
53122,80,6,7.0,112,0,2,0,22,62312,1
43060,80,6,7.0,932,710,5,4,27,4283070,1
41182,80,6,7.0,112,0,2,0,22,1897949,1
44654,80,6,7.0,758,1411,6,5,27,4278210,1
33974,80,6,7.0,840,1340,5,4,27,4261290,1
60366,80,6,7.0,52,0,1,0,20,0,1
50280,80,6,7.0,772,1340,6,4,31,4252876,1
36176,80,6,7.0,596,710,5,4,27,4289920,1
57326,80,6,7.0,52,0,1,0,20,0,1
35206,80,6,7.0,579,1340,5,4,27,4264088,1
42076,80,6,7.0,822,710,6,4,31,4287971,1
48650,80,6,7.0,656,710,5,4,27,4282973,1
54344,80,6,7.0,803,770,7,5,31,0,1
41924,80,6,7.0,873,770,7,5,31,0,1
59146,80,6,7.0,52,0,1,0,20,0,1
59536,80,6,7.0,665,710,5,4,27,4289922,1
47686,80,6,7.0,870,770,7,5,31,0,1
43258,80,6,7.0,630,1340,5,4,27,4260653,1
58432,80,6,7.0,736,770,7,5,31,0,1
57718,80,6,7.0,632,1340,5,4,27,4262436,1
52984,80,6,7.0,689,1340,5,4,27,4260835,1
58944,80,6,7.0,731,1340,5,4,27,4260230,1
51492,80,6,7.0,52,0,1,0,20,0,1
54414,80,6,7.0,17805,63516,29,43,25,4294747,1
53162,80,6,7.0,112,0,2,0,22,814891,1
34738,80,6,7.0,52,0,1,0,20,0,1
58566,80,6,7.0,818,770,7,5,31,0,1
34616,80,6,7.0,613,1340,5,4,27,4260480,1
56462,80,6,7.0,836,770,7,5,31,0,1
33774,80,6,7.0,380,695,4,4,25,4294053,1
50356,80,6,7.0,854,1340,6,4,31,4252888,1
0,0,1,0.0,262,0,2,0,0,4266678,1
59994,80,6,7.0,714,1340,6,4,31,4236147,1
49712,80,6,7.0,112,0,2,0,22,558180,1
54932,80,6,7.0,663,1348,6,4,30,0,1
35364,80,6,7.0,52,0,1,0,20,0,1
0,0,1,0.0,440,0,3,0,0,4276327,1
45246,80,6,7.0,721,770,7,5,31,0,1
51912,80,6,7.0,743,770,7,5,31,0,1
59218,80,6,7.0,850,770,7,5,31,0,1
60050,80,6,7.0,4604,1460,15,6,31,4240209,1
57404,80,6,7.0,1266,1340,6,4,27,4262114,1
37276,80,6,7.0,848,710,5,4,27,4289910,1
53496,80,6,7.0,112,0,2,0,22,3712421,1
38816,80,6,7.0,640,1340,5,4,31,4261462,1
35672,80,6,7.0,112,0,2,0,22,1763960,1
53156,80,6,7.0,647,1340,6,4,31,4258346,1
37510,80,6,7.0,732,710,5,4,27,4282951,1
60684,80,6,7.0,739,1340,5,4,27,4262851,1
51750,80,6,7.0,52,0,1,0,20,0,1
36798,80,6,7.0,112,0,2,0,22,390939,1
52372,80,6,7.0,816,770,7,5,31,0,1
50624,80,6,7.0,839,770,7,5,31,0,1
42738,80,6,7.0,814,710,6,4,31,4281504,1
37036,80,6,7.0,687,710,5,4,27,4288554,1
45968,80,6,7.0,670,1340,5,4,27,4263370,1
53492,80,6,7.0,52,0,1,0,20,0,1
60324,80,6,7.0,935,770,7,5,31,0,1
45052,80,6,7.0,1630,770,9,5,31,0,1
40588,80,6,7.0,790,770,7,5,31,0,1
0,0,1,0.0,848,0,3,0,0,4279775,1
55256,80,6,7.0,786,770,7,5,31,0,1
60124,80,6,7.0,52,0,1,0,20,0,1
60822,80,6,7.0,848,770,7,5,31,0,1
39456,80,6,7.0,774,770,7,5,31,0,1
46664,80,6,7.0,677,770,7,5,31,0,1
42572,80,6,7.0,712,1340,5,4,27,4261369,1
60534,80,6,7.0,847,770,7,5,31,0,1
46396,80,6,7.0,677,1340,5,4,27,4261733,1
56932,80,6,7.0,745,1340,5,4,27,4261683,1
33132,80,6,7.0,112,0,2,0,22,284038,1
53384,80,6,7.0,611,1340,5,4,27,4279017,1
35820,80,6,7.0,852,1340,5,4,27,4264864,1
59008,80,6,7.0,52,0,1,0,20,0,1
35274,80,6,7.0,622,1340,5,4,27,4264092,1
58708,80,6,7.0,807,770,7,5,31,0,1
34440,80,6,7.0,52,0,1,0,20,0,1
54226,80,6,7.0,559,1340,5,4,27,4278559,1
34960,80,6,7.0,661,710,5,4,27,4286099,1
49098,80,6,7.0,1065,770,7,5,31,0,1
38590,80,6,7.0,636,1340,6,4,31,4258117,1
46204,80,6,7.0,860,770,7,5,31,0,1
55010,80,6,7.0,875,1340,5,4,27,4278675,1
43046,80,6,7.0,871,1340,5,4,27,4278981,1
34832,80,6,7.0,754,710,5,4,27,4282969,1
33846,80,6,7.0,595,1340,5,4,27,4260261,1
33170,80,6,7.0,794,770,7,5,31,0,1
34914,80,6,7.0,744,710,6,4,27,4286038,1
58084,80,6,7.0,112,0,2,0,22,1598290,1
60214,80,6,7.0,52,0,1,0,20,0,1
53376,80,6,7.0,693,658,5,3,30,4292829,1
34060,80,6,7.0,585,710,5,4,27,4289923,1
49972,80,6,7.0,708,770,7,5,31,0,1
49610,80,6,7.0,588,710,5,4,27,4289922,1
37288,80,6,7.0,52,0,1,0,20,0,1
33206,80,6,7.0,112,0,2,0,22,284025,1
48650,80,6,7.0,112,0,2,0,22,670875,1
53524,80,6,7.0,644,658,5,3,30,4292850,1
51256,80,6,7.0,577,1340,6,4,31,4257484,1
42156,80,6,7.0,52,0,1,0,20,0,1
44272,80,6,7.0,805,710,6,4,31,4275218,1
46622,80,6,7.0,723,710,6,4,31,4276533,1
39050,80,6,7.0,816,770,7,5,31,0,1
40082,80,6,7.0,793,770,7,5,31,0,1
47144,80,6,7.0,1098,770,7,5,31,0,1
55938,80,6,7.0,1094,770,7,5,31,0,1
44514,80,6,7.0,913,710,6,4,31,4273831,1
40028,80,6,7.0,719,770,7,5,31,0,1
44642,80,6,7.0,714,1340,5,4,27,4278215,1
56754,80,6,7.0,733,718,6,4,30,0,1
58264,80,6,7.0,710,770,7,5,31,0,1
47840,80,6,7.0,810,770,7,5,31,0,1
50598,80,6,7.0,675,770,7,5,31,0,1
53812,80,6,7.0,693,710,5,4,27,4283160,1
54898,80,6,7.0,692,710,5,4,27,4283068,1
33046,80,6,7.0,112,0,2,0,22,284054,1
59388,80,6,7.0,810,770,7,5,31,0,1
60740,80,6,7.0,708,1340,5,4,27,4262872,1
38972,80,6,7.0,40,0,1,0,4,0,1
56272,80,6,7.0,717,770,7,5,31,0,1
55376,80,6,7.0,52,0,1,0,20,0,1
53144,80,6,7.0,728,710,5,4,27,4289923,1
48232,80,6,7.0,671,710,5,4,27,4289925,1
41278,80,6,7.0,914,770,7,5,31,0,1
59116,80,6,7.0,762,1340,5,4,27,4260269,1
51030,80,6,7.0,818,770,7,5,31,0,1
54198,80,6,7.0,606,1340,5,4,27,4260329,1
54960,80,6,7.0,839,710,6,4,31,4287667,1
35690,80,6,7.0,724,770,7,5,31,0,1
41932,80,6,7.0,688,1288,5,3,30,4276010,1
37518,80,6,7.0,112,0,2,0,22,1818853,1
39058,80,6,7.0,736,770,7,5,31,0,1
58226,80,6,7.0,112,0,2,0,22,1598193,1
50106,80,6,7.0,671,1340,5,4,27,4260160,1
45996,80,6,7.0,717,1340,5,4,27,4263367,1
47222,80,6,7.0,884,770,7,5,31,0,1
37088,80,6,7.0,112,0,2,0,22,390873,1
35882,80,6,7.0,831,710,5,4,27,4282961,1
48912,80,6,7.0,359,1283,6,4,27,4294815,1
33846,80,6,7.0,544,665,5,4,25,4294812,1
44778,80,6,7.0,785,710,6,4,31,4273869,1
53188,80,6,7.0,112,0,2,0,22,62251,1
52036,80,6,7.0,892,770,7,5,31,0,1
36640,80,6,7.0,658,710,5,4,27,4282965,1
54092,80,6,7.0,855,770,7,5,31,0,1
39818,80,6,7.0,850,770,7,5,31,0,1
35424,80,6,7.0,676,1340,5,4,27,4278872,1
45628,80,6,7.0,744,770,7,5,31,0,1
33854,80,6,7.0,413,708,5,4,25,4294782,1
60992,80,6,7.0,684,1340,6,4,31,4237749,1
40812,80,6,7.0,1351,718,8,4,30,0,1
42902,80,6,7.0,678,710,6,4,31,4280900,1
41370,80,6,7.0,495,759,6,5,27,4294903,1
35760,80,6,7.0,670,1340,5,4,27,4260786,1
41610,80,6,7.0,818,770,7,5,31,0,1
33924,80,6,7.0,798,770,7,5,31,0,1
60688,80,6,7.0,52,0,1,0,20,0,1
37176,80,6,7.0,112,0,2,0,22,1818934,1
51532,80,6,7.0,853,770,7,5,31,0,1
36148,80,6,7.0,706,710,5,4,27,4283164,1
54366,80,6,7.0,959,710,6,4,31,4281382,1
53330,80,6,7.0,874,1340,6,4,31,4259399,1
50072,80,6,7.0,740,770,7,5,31,0,1
52218,80,6,7.0,821,1340,5,4,27,4260838,1
54402,80,6,7.0,961,770,7,5,31,0,1
58420,80,6,7.0,701,1340,6,4,31,4274621,1
36064,80,6,7.0,52,0,1,0,20,0,1
59888,80,6,7.0,767,1340,6,4,31,4236134,1
39926,80,6,7.0,640,770,7,5,31,0,1
39754,80,6,7.0,364,670,4,4,25,4294966,1
55740,80,6,7.0,815,1340,6,4,31,4239385,1
36392,80,6,7.0,762,710,5,4,27,4289919,1
36728,80,6,7.0,686,1340,6,4,27,4261581,1
55850,80,6,7.0,1435,770,9,5,31,0,1
52522,80,6,7.0,624,1340,5,4,27,4278817,1
54928,80,6,7.0,709,1340,5,4,27,4262325,1
59200,80,6,7.0,809,770,7,5,31,0,1
34334,80,6,7.0,716,770,7,5,31,0,1
50070,80,6,7.0,707,1340,5,4,27,4260135,1
34230,80,6,7.0,112,0,2,0,22,1710968,1
54734,80,6,7.0,685,1288,5,3,30,4264618,1
55274,80,6,7.0,613,1340,5,4,27,4273636,1
45588,80,6,7.0,651,1340,5,4,27,4278690,1
35880,80,6,7.0,661,1340,5,4,27,4277013,1
39364,80,6,7.0,735,770,7,5,31,0,1
53076,80,6,7.0,112,0,2,0,22,797013,1
46894,80,6,7.0,853,1340,5,4,27,4262919,1
43044,80,6,7.0,52,0,1,0,20,0,1
46318,80,6,7.0,4115,1400,13,5,27,4257315,1
33666,80,6,7.0,646,1340,5,4,27,4278618,1
41636,80,6,7.0,752,1340,6,4,31,4275942,1
53942,80,6,7.0,682,710,5,4,27,4288350,1
38594,80,6,7.0,978,770,7,5,31,0,1
58302,80,6,7.0,776,1340,6,4,31,4256225,1
36518,80,6,7.0,738,710,5,4,27,4282960,1
59758,80,6,7.0,791,770,7,5,31,0,1
36224,80,6,7.0,656,1340,5,4,27,4261343,1
46764,80,6,7.0,693,1340,5,4,27,4262576,1
42190,80,6,7.0,551,658,5,3,30,4287990,1
51660,80,6,7.0,112,0,2,0,22,760327,1
47362,80,6,7.0,770,770,7,5,31,0,1
42404,80,6,7.0,874,1392,6,5,27,4259696,1
54824,80,6,7.0,643,1340,5,4,27,4262294,1
42308,80,6,7.0,814,770,7,5,31,0,1
38192,80,6,7.0,112,0,2,0,22,426604,1
56854,80,6,7.0,52,0,1,0,20,0,1
54250,80,6,7.131,465,672,5,4,25,4294714,1
34588,80,6,7.0,894,1340,5,4,27,4260475,1
58724,80,6,7.0,797,770,7,5,31,0,1
35856,80,6,7.0,52,0,1,0,20,0,1
55242,80,6,7.0,52,0,1,0,20,0,1
47922,80,6,7.0,636,1340,5,4,27,4261883,1
36092,80,6,7.0,112,0,2,0,22,1763866,1
40550,80,6,7.0,835,770,7,5,31,0,1
44940,80,6,7.0,885,710,6,4,31,4273892,1
50244,80,6,7.0,929,1340,6,4,31,4252871,1
43578,80,6,7.0,691,658,5,3,30,4288153,1
60688,80,6,7.0,904,770,7,5,31,0,1
58090,80,6,7.0,112,0,2,0,22,1598286,1
59898,80,6,7.0,934,770,7,5,31,0,1
48200,80,6,7.0,674,1340,5,4,27,4261504,1
58450,80,6,7.0,822,1340,6,4,31,4274627,1
57866,80,6,7.0,742,770,7,5,31,0,1
42940,80,6,7.0,742,710,5,4,27,4283079,1
51394,80,6,7.0,112,0,2,0,22,760387,1
33548,80,6,7.0,52,0,1,0,20,0,1
52990,80,6,7.0,112,0,2,0,22,62481,1
57188,80,6,7.0,808,770,7,5,31,0,1
58468,80,6,7.0,797,710,5,4,27,4283480,1
52868,80,6,7.0,597,710,5,4,27,4282985,1
52176,80,6,7.0,730,770,7,5,31,0,1
55322,80,6,7.0,779,770,7,5,31,0,1
54326,80,6,7.0,804,770,7,5,31,0,1
42466,80,6,7.0,878,718,6,4,30,0,1
50868,80,6,7.0,765,770,7,5,31,0,1
58248,80,6,7.0,671,710,5,4,27,4282950,1
52364,80,6,7.0,776,770,7,5,31,0,1
54574,80,6,7.0,779,770,7,5,31,0,1
55812,80,6,7.0,846,1340,6,4,31,4239399,1
48120,80,6,7.0,591,710,5,4,27,4289923,1
59474,80,6,7.0,112,0,2,0,22,231069,1
36726,80,6,7.0,997,770,7,5,31,0,1
50370,80,6,7.0,777,770,7,5,31,0,1
42800,80,6,7.0,666,710,6,4,31,4281511,1
53046,80,6,7.0,52,0,1,0,20,0,1
39294,80,6,7.0,925,770,7,5,31,0,1
48574,80,6,7.0,964,710,5,4,27,4282974,1
59468,80,6,7.0,52,0,1,0,20,0,1
33732,80,6,7.0,948,770,7,5,31,0,1
53040,80,6,7.0,671,1340,5,4,27,4260857,1
32832,80,6,7.0,613,710,5,4,27,4289919,1
33978,80,6,7.0,771,1340,5,4,27,4261287,1
34130,80,6,7.0,52,0,1,0,20,0,1
56912,80,6,7.0,52,0,1,0,20,0,1
51104,80,6,7.0,722,1340,6,4,31,4239016,1
54706,80,6,7.0,762,1348,6,4,30,0,1
54556,80,6,7.0,794,710,6,4,31,4281452,1
49408,80,6,7.0,757,770,7,5,31,0,1
37726,80,6,7.0,652,710,5,4,27,4287407,1
42638,80,6,7.0,732,1340,5,4,27,4278819,1
55370,80,6,7.0,52,0,1,0,20,0,1
56066,80,6,7.0,663,770,7,5,31,0,1
55364,80,6,7.0,833,770,7,5,31,0,1
48308,80,6,7.0,112,0,2,0,22,670966,1
35938,80,6,7.0,808,710,5,4,27,4282963,1
53186,80,6,7.0,669,1340,5,4,27,4264143,1
33710,80,6,7.0,802,770,7,5,31,0,1
38302,80,6,7.0,674,770,7,5,31,0,1
48908,80,6,7.0,721,710,5,4,27,4283148,1
33920,80,6,7.0,52,0,1,0,20,0,1
57624,80,6,7.0,634,1340,5,4,27,4262421,1
52550,80,6,7.0,52,0,1,0,20,0,1
59984,80,6,7.0,2596,770,12,5,31,0,1
