Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-15 01:18:34.559,    0.088,TCP  ,10001_232,   443,192.168.220.16, 55280,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.505,    0.095,TCP  ,10000_35,   443,192.168.220.16, 49727,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.522,    0.002,UDP  ,DNS,    53,192.168.220.16, 52303,       2,     488,    1,......,  0,normal,---,---,---
2017-03-15 01:18:34.519,    0.001,UDP  ,DNS,    53,192.168.220.16, 41668,       2,     478,    1,......,  0,normal,---,---,---
2017-03-15 01:18:34.503,    0.089,TCP  ,10000_35,   443,192.168.220.16, 49723,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.502,    0.090,TCP  ,10000_35,   443,192.168.220.16, 49722,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.550,    0.086,TCP  ,10001_232,   443,192.168.220.16, 55279,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.485,    0.000,UDP  ,192.168.220.16, 52303,DNS,    53,       2,     146,    1,......,  0,normal,---,---,---
2017-03-15 01:18:34.483,    0.000,UDP  ,192.168.220.16, 49558,DNS,    53,       2,     154,    1,......,  0,normal,---,---,---
2017-03-15 01:18:34.478,    0.000,UDP  ,192.168.220.16, 42918,DNS,    53,       1,      91,    1,......,  0,normal,---,---,---
2017-03-15 01:18:34.483,    0.001,UDP  ,192.168.220.16, 41668,DNS,    53,       2,     182,    1,......,  0,normal,---,---,---
2017-03-15 01:18:34.480,    0.000,UDP  ,192.168.220.16, 37924,DNS,    53,       1,      73,    1,......,  0,normal,---,---,---
2017-03-15 01:18:34.479,    0.052,TCP  ,192.168.220.16, 49723,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.479,    0.129,TCP  ,192.168.220.16, 55277,10001_232,   443,       9,    2957,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.480,    0.056,TCP  ,192.168.220.16, 49727,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.479,    0.053,TCP  ,192.168.220.16, 49725,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.479,    0.052,TCP  ,192.168.220.16, 49724,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.536,    0.048,TCP  ,192.168.220.16, 55280,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.526,    0.050,TCP  ,192.168.220.16, 55279,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:34.478,    0.049,TCP  ,192.168.220.16, 49722,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:35.191,    0.000,UDP  ,DNS,    53,192.168.220.16, 45268,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 01:18:35.092,    0.000,UDP  ,DNS,    53,192.168.220.16, 42121,       1,     274,    1,......,  0,normal,---,---,---
2017-03-15 01:18:35.114,    0.038,TCP  ,10010_38,    80,192.168.220.16, 41639,       3,     907,    1,.AP.S., 32,normal,---,---,---
2017-03-15 01:18:35.189,    0.000,UDP  ,192.168.220.16, 45268,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:18:35.090,    0.000,UDP  ,192.168.220.16, 42121,DNS,    53,       1,      77,    1,......,  0,normal,---,---,---
2017-03-15 01:18:35.090,    0.062,TCP  ,192.168.220.16, 41639,10010_38,    80,       5,    2408,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:35.449,    0.006,UDP  ,DNS,    53,192.168.220.16, 52072,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 01:18:35.301,    0.003,TCP  ,10002_113,   443,192.168.220.16, 49062,       2,    1089,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:33.828,    1.731,TCP  ,10002_114,   443,192.168.220.16, 55975,       3,    1143,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:35.447,    0.004,UDP  ,192.168.220.16, 52072,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:18:35.448,    0.111,TCP  ,192.168.220.16, 55975,10002_114,   443,       3,    1815,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:33.494,    1.810,TCP  ,192.168.220.16, 49062,10002_113,   443,       3,    1319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:36.913,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 49194,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:36.894,    0.222,TCP  ,192.168.200.8, 49194,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:37.724,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60803,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:37.703,    0.025,TCP  ,192.168.220.16, 60803,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:40.633,    0.000,TCP  ,192.168.100.5,   445,192.168.220.7, 37191,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:40.632,    0.003,TCP  ,192.168.220.7, 37191,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:41.329,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56979,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:41.310,    0.022,TCP  ,192.168.200.4, 56979,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:42.214,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.4,  1007,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:18:42.215,    0.000,TCP  ,192.168.200.4,  1007,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:18:41.814,    0.000,TCP  ,192.168.100.5,   445,192.168.220.14, 52321,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:41.813,    0.003,TCP  ,192.168.220.14, 52321,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:41.771,    0.000,UDP  ,192.168.220.14,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:18:41.771,    0.000,UDP  ,192.168.220.10,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:18:42.540,    0.000,TCP  ,10001_232,    80,192.168.220.16, 53882,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:18:43.123,    0.005,TCP  ,192.168.220.13, 60689,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:42.518,    0.000,TCP  ,192.168.220.16, 53882,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:18:43.215,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.9, 32768,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:18:43.212,    0.000,TCP  ,10000_35,   443,192.168.220.16, 49675,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:18:43.124,    0.000,TCP  ,192.168.100.5,   445,192.168.220.13, 60689,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:43.469,    0.003,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:43.190,    0.000,TCP  ,192.168.220.16, 49675,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:18:43.470,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:44.588,    0.000,TCP  ,10001_232,   443,192.168.220.16, 55277,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:18:45.989,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:45.969,    0.022,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:46.528,    0.000,UDP  ,192.168.200.9,   138,192.168.200.255,   138,       1,     243,    1,......,  0,normal,---,---,---
2017-03-15 01:18:51.977,    0.000,UDP  ,192.168.100.5,   138,192.168.100.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:18:52.372,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:52.353,    0.022,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:53.405,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 50110,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:53.386,    0.222,TCP  ,192.168.200.9, 50110,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:54.374,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:54.614,    0.000,TCP  ,192.168.220.16, 55277,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:18:54.355,    0.020,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:55.681,    0.051,TCP  ,192.168.220.16, 55302,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.680,    0.052,TCP  ,192.168.220.16, 49749,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.681,    0.055,TCP  ,192.168.220.16, 49752,10000_35,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.679,    0.053,TCP  ,192.168.220.16, 49748,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.680,    0.052,TCP  ,192.168.220.16, 49750,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.679,    0.053,TCP  ,192.168.220.16, 49747,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.705,    0.091,TCP  ,10000_35,   443,192.168.220.16, 49749,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.703,    0.089,TCP  ,10000_35,   443,192.168.220.16, 49748,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.703,    0.089,TCP  ,10000_35,   443,192.168.220.16, 49747,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.705,    0.091,TCP  ,10001_232,   443,192.168.220.16, 55302,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.705,    0.095,TCP  ,10000_35,   443,192.168.220.16, 49752,       5,     493,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.705,    0.091,TCP  ,10000_35,   443,192.168.220.16, 49750,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:56.620,    0.000,UDP  ,DNS,    53,192.168.220.16, 58980,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 01:18:56.354,    0.001,UDP  ,DNS,    53,192.168.220.16, 51716,       2,     565,    1,......,  0,normal,---,---,---
2017-03-15 01:18:56.413,    0.171,TCP  ,10007_206,    80,192.168.220.16, 55617,       3,     908,    1,.AP.S., 32,normal,---,---,---
2017-03-15 01:18:55.557,    0.911,TCP  ,10002_113,   443,192.168.220.16, 49062,       3,    1143,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:55.812,    0.920,TCP  ,10002_114,   443,192.168.220.16, 55975,       3,    1143,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:18:56.353,    0.000,UDP  ,192.168.220.16, 51716,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:18:56.618,    0.000,UDP  ,192.168.220.16, 58980,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:18:56.254,    0.334,TCP  ,192.168.220.16, 55617,10007_206,    80,       5,    2409,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:18:55.702,    1.030,TCP  ,192.168.220.16, 55975,10002_114,   443,       3,    1815,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:55.446,    1.022,TCP  ,192.168.220.16, 49062,10002_113,   443,       3,    1319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:58.216,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.9, 32768,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:18:58.743,    0.000,TCP  ,192.168.100.5,   445,192.168.220.10, 40239,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:18:58.742,    0.002,TCP  ,192.168.220.10, 40239,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:02.049,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:02.131,    0.000,UDP  ,192.168.200.8,   138,192.168.200.255,   138,       1,     243,    1,......,  0,normal,---,---,---
2017-03-15 01:19:02.029,    0.023,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:03.858,    0.004,TCP  ,192.168.220.9, 37884,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:03.860,    0.000,TCP  ,192.168.100.5,   445,192.168.220.9, 37884,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:04.425,    0.065,TCP  ,10005_36,   443,192.168.200.8, 64214,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:04.411,    0.079,TCP  ,192.168.200.8, 64214,10005_36,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:05.426,    0.064,TCP  ,10004_7,   443,192.168.200.8, 64215,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:05.412,    0.078,TCP  ,192.168.200.8, 64215,10004_7,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:05.788,    0.000,TCP  ,10000_35,   443,192.168.220.16, 49675,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:07.931,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 53564,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:07.911,    0.225,TCP  ,192.168.200.8, 53564,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:08.732,    0.017,TCP  ,192.168.220.16, 60802,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:08.751,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60802,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:11.582,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:11.581,    0.002,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:11.802,    0.000,UDP  ,192.168.220.7,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:19:12.359,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56978,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:12.339,    0.020,TCP  ,192.168.200.4, 56978,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:12.685,    0.000,TCP  ,10001_232,    80,192.168.220.16, 53882,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:12.662,    0.000,TCP  ,192.168.220.16, 53882,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:13.218,    0.000,TCP  ,192.168.200.9,   135,192.168.220.16, 51512,       1,      58,    1,.A..S.,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:13.217,    0.001,TCP  ,192.168.220.16, 51512,192.168.200.9,   135,       2,     112,    1,...RS.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:14.354,    0.000,TCP  ,192.168.100.5,   445,192.168.220.4, 43145,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:14.356,    0.000,TCP  ,192.168.220.4, 43145,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:14.221,    0.000,TCP  ,192.168.200.1,  1002,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:14.221,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.1,  1002,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:14.733,    0.000,TCP  ,10001_232,   443,192.168.220.16, 55277,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:15.084,    0.002,TCP  ,192.168.200.5, 46808,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:14.710,    0.000,TCP  ,192.168.220.16, 55277,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:15.225,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.4,  5922,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:15.226,    0.000,TCP  ,192.168.200.4,  5922,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:15.086,    0.000,TCP  ,192.168.100.5,   445,192.168.200.5, 46808,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:15.798,    0.000,TCP  ,192.168.220.16, 49675,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:16.223,    0.000,TCP  ,192.168.200.2, 50636,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:16.222,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.2, 50636,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:17.224,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.5,  1072,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:17.039,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:17.030,    0.000,TCP  ,192.168.100.5,   445,192.168.220.12, 49511,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:17.224,    0.000,TCP  ,192.168.200.5,  1072,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:17.029,    0.002,TCP  ,192.168.220.12, 49511,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:17.019,    0.020,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:18.225,    0.000,TCP  ,192.168.200.3,  2401,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:18.224,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.3,  2401,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:19.226,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.8,    81,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:19.776,    0.002,TCP  ,192.168.220.6, 46709,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:19.776,    0.000,TCP  ,192.168.100.5,   445,192.168.220.6, 46709,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:21.462,    0.000,TCP  ,192.168.100.5,   445,192.168.220.8, 49094,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:21.461,    0.002,TCP  ,192.168.220.8, 49094,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:22.153,    0.000,UDP  ,192.168.200.4,   138,192.168.200.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:23.387,    0.021,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:23.405,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:24.483,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 52289,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:24.464,    0.288,TCP  ,192.168.200.9, 52289,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:25.407,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:25.388,    0.023,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:26.853,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 01:19:26.966,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:26.742,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:27.077,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 01:19:29.094,    0.004,TCP  ,192.168.220.15, 48888,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:29.175,    0.003,TCP  ,192.168.220.16, 58844,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:29.096,    0.000,TCP  ,192.168.100.5,   445,192.168.220.15, 48888,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:29.176,    0.000,TCP  ,192.168.100.5,   445,192.168.220.16, 58844,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:31.823,    0.000,UDP  ,192.168.220.16,   138,192.168.220.255,   138,       1,     262,    1,......,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:31.823,    0.000,UDP  ,192.168.220.10,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:31.823,    0.000,UDP  ,192.168.220.12,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:31.823,    0.000,UDP  ,192.168.220.7,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:31.822,    0.000,UDP  ,192.168.220.11,   138,192.168.220.255,   138,       2,     514,    1,......,  0,normal,---,---,---
2017-03-15 01:19:31.824,    0.000,UDP  ,192.168.220.14,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:31.824,    0.000,UDP  ,192.168.220.13,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:19:31.823,    0.000,UDP  ,192.168.220.8,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 01:19:32.781,    0.000,TCP  ,10001_232,    80,192.168.220.16, 53882,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:32.759,    0.000,TCP  ,192.168.220.16, 53882,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:33.062,    0.020,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:33.081,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:34.227,    0.000,TCP  ,192.168.220.16, 51383,192.168.200.2,    25,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:34.227,    0.000,TCP  ,192.168.200.2,    25,192.168.220.16, 51383,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:34.246,    0.000,TCP  ,192.168.100.5,   445,192.168.220.5, 51146,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:34.245,    0.003,TCP  ,192.168.220.5, 51146,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:34.829,    0.000,TCP  ,10001_232,   443,192.168.220.16, 55277,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:34.806,    0.000,TCP  ,192.168.220.16, 55277,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:35.228,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.8,    81,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:19:35.917,    0.000,TCP  ,10000_35,   443,192.168.220.16, 49675,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:35.894,    0.000,TCP  ,192.168.220.16, 49675,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:19:38.951,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 53563,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:38.930,    0.230,TCP  ,192.168.200.8, 53563,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:19:39.461,    0.056,TCP  ,192.168.200.9, 51174,EXT_SERVER,  8000,       6,     575,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 01:19:39.780,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60803,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:19:39.479,    0.053,TCP  ,EXT_SERVER,  8000,192.168.200.9, 51174,       7,     654,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 01:19:39.526,    0.066,TCP  ,EXT_SERVER,  8000,192.168.200.9, 51175,       7,     800,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 01:19:39.508,    0.068,TCP  ,192.168.200.9, 51175,EXT_SERVER,  8000,       6,     646,    1,.AP.SF,  0,normal,---,---,---
