Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
161.28.192.168-8.129.192.168-0-0-0,161.28.192.168,0,8.129.192.168,0,0,12/03/2025 03:10:28 PM,32680382,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611987950446846,32680382.0,0.0,32680382.0,32680382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0305993975223423,0.0305993975223423,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,32680382.0,0.0,32680382.0,32680382.0,Bot
228.105.192.168-8.128.192.168-0-0-0,228.105.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:27 PM,40720847,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736723379059379,20360423.5,21985408.58837935,35906455.0,4814392.0,4814392.0,4814392.0,0.0,4814392.0,4814392.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0491148919372919,0.0245574459686459,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,35906455.0,0.0,35906455.0,35906455.0,Bot
8.129.192.168-118.202.192.168-0-0-0,118.202.192.168,0,8.129.192.168,0,0,12/03/2025 03:10:39 PM,21975012,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091012464521066,21975012.0,0.0,21975012.0,21975012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.045506232260533,0.045506232260533,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,21975012.0,0.0,21975012.0,21975012.0,Bot
171.79.192.168-8.128.192.168-0-0-0,171.79.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:35 PM,4824927,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4145140434249057,4824927.0,0.0,4824927.0,4824927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2072570217124528,0.2072570217124528,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-74.61.192.168-0-0-0,74.61.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:36 PM,29191282,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685136062198296,29191282.0,0.0,29191282.0,29191282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0342568031099148,0.0342568031099148,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,29191282.0,0.0,29191282.0,29191282.0,Bot
215.138.192.168-8.128.192.168-0-0-0,215.138.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:27 PM,33531718,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596450202760264,33531718.0,0.0,33531718.0,33531718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0298225101380132,0.0298225101380132,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,33531718.0,0.0,33531718.0,33531718.0,Bot
228.68.192.168-8.128.192.168-0-0-0,228.68.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:33 PM,30179149,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662709210256392,30179149.0,0.0,30179149.0,30179149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0331354605128196,0.0331354605128196,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,30179149.0,0.0,30179149.0,30179149.0,Bot
0.71.192.168-8.128.192.168-0-0-0,0.71.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:35 PM,27954141,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715457505920142,27954141.0,0.0,27954141.0,27954141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0357728752960071,0.0357728752960071,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,27954141.0,0.0,27954141.0,27954141.0,Bot
8.128.192.168-14.0.192.168-0-0-0,14.0.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:46 PM,19391331,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031388716947794,19391331.0,0.0,19391331.0,19391331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0515694358473897,0.0515694358473897,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,19391331.0,0.0,19391331.0,19391331.0,Bot
8.128.192.168-66.206.192.168-0-0-0,66.206.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:29 PM,33258004,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601358999175055,33258004.0,0.0,33258004.0,33258004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0300679499587527,0.0300679499587527,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,33258004.0,0.0,33258004.0,33258004.0,Bot
208.165.192.168-8.128.192.168-0-0-0,208.165.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:28 PM,5597138,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3573254759843334,5597138.0,0.0,5597138.0,5597138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1786627379921667,0.1786627379921667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,5597138.0,0.0,5597138.0,5597138.0,Bot
8.128.192.168-90.76.192.168-0-0-0,90.76.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:34 PM,17368143,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1151533586521023,17368143.0,0.0,17368143.0,17368143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0575766793260511,0.0575766793260511,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,17368143.0,0.0,17368143.0,17368143.0,Bot
8.128.192.168-112.122.192.168-0-0-0,112.122.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:29 PM,5564691,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594089950367415,5564691.0,0.0,5564691.0,5564691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1797044975183707,0.1797044975183707,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,5564691.0,0.0,5564691.0,5564691.0,Bot
8.128.192.168-99.138.192.168-0-0-0,99.138.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:34 PM,439,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.808656036446,439.0,0.0,439.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2277.904328018223,2277.904328018223,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
163.197.192.168-8.128.192.168-0-0-0,163.197.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:40 PM,10393166,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924341437440718,10393166.0,0.0,10393166.0,10393166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0962170718720359,0.0962170718720359,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,10393166.0,0.0,10393166.0,10393166.0,Bot
197.33.192.168-8.128.192.168-0-0-0,197.33.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:28 PM,126,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15873.015873015873,126.0,0.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7936.507936507936,7936.507936507936,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
156.168.192.168-8.129.192.168-0-0-0,156.168.192.168,0,8.129.192.168,0,0,12/03/2025 03:10:36 PM,24800295,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806442020145325,24800295.0,0.0,24800295.0,24800295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0403221010072662,0.0403221010072662,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,24800295.0,0.0,24800295.0,24800295.0,Bot
130.164.192.168-8.128.192.168-0-0-0,130.164.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:51 PM,16085094,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243387200597024,16085094.0,0.0,16085094.0,16085094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0621693600298512,0.0621693600298512,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,16085094.0,0.0,16085094.0,16085094.0,Bot
222.210.192.168-8.128.192.168-0-0-0,222.210.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:47 PM,16442382,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216368771872591,16442382.0,0.0,16442382.0,16442382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0608184385936295,0.0608184385936295,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,16442382.0,0.0,16442382.0,16442382.0,Bot
8.128.192.168-35.67.192.168-0-0-0,35.67.192.168,0,8.128.192.168,0,0,12/03/2025 03:11:00 PM,2417331,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8273587688239633,2417331.0,0.0,2417331.0,2417331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4136793844119816,0.4136793844119816,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
189.229.192.168-8.128.192.168-0-0-0,189.229.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:35 PM,25938086,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771066916811055,25938086.0,0.0,25938086.0,25938086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0385533458405527,0.0385533458405527,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,25938086.0,0.0,25938086.0,25938086.0,Bot
8.128.192.168-102.82.192.168-0-0-0,102.82.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:29 PM,22882159,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874043397740571,22882159.0,0.0,22882159.0,22882159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0437021698870285,0.0437021698870285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,22882159.0,0.0,22882159.0,22882159.0,Bot
8.128.192.168-84.207.192.168-0-0-0,84.207.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:45 PM,17371333,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1151322123638986,17371333.0,0.0,17371333.0,17371333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0575661061819493,0.0575661061819493,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,17371333.0,0.0,17371333.0,17371333.0,Bot
8.128.192.168-94.152.192.168-0-0-0,94.152.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:52 PM,13235669,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1511068310940686,13235669.0,0.0,13235669.0,13235669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0755534155470343,0.0755534155470343,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,13235669.0,0.0,13235669.0,13235669.0,Bot
224.47.192.168-8.128.192.168-0-0-0,224.47.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:33 PM,13766514,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452800614592772,13766514.0,0.0,13766514.0,13766514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0726400307296386,0.0726400307296386,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,13766514.0,0.0,13766514.0,13766514.0,Bot
8.128.192.168-25.89.192.168-0-0-0,25.89.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:46 PM,19410989,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1030344203481852,19410989.0,0.0,19410989.0,19410989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0515172101740926,0.0515172101740926,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,19410989.0,0.0,19410989.0,19410989.0,Bot
234.183.192.168-8.128.192.168-0-0-0,234.183.192.168,0,8.128.192.168,0,0,12/03/2025 03:11:01 PM,7221091,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276966458392506,7221091.0,0.0,7221091.0,7221091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.138483229196253,0.138483229196253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,7221091.0,0.0,7221091.0,7221091.0,Bot
198.151.192.168-8.128.192.168-0-0-0,198.151.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:28 PM,40543897,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739938738498669,20271948.5,28664167.90118828,40540576.0,3321.0,40540576.0,40540576.0,0.0,40540576.0,40540576.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0493292492332446,0.0246646246166223,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,3321.0,0.0,3321.0,3321.0,40540576.0,0.0,40540576.0,40540576.0,Bot
233.174.192.168-8.128.192.168-0-0-0,233.174.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:27 PM,11629370,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1719783616825331,11629370.0,0.0,11629370.0,11629370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0859891808412665,0.0859891808412665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,11629370.0,0.0,11629370.0,11629370.0,Bot
8.128.192.168-94.49.192.168-0-0-0,94.49.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:52 PM,13242228,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1510319864602844,13242228.0,0.0,13242228.0,13242228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0755159932301422,0.0755159932301422,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,13242228.0,0.0,13242228.0,13242228.0,Bot
220.122.192.168-8.128.192.168-0-0-0,220.122.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:35 PM,11679059,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256870009818428,5839529.5,8252182.916713644,11674704.0,4355.0,4355.0,4355.0,0.0,4355.0,4355.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1712466732122853,0.0856233366061426,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,11674704.0,0.0,11674704.0,11674704.0,Bot
8.128.192.168-93.53.192.168-0-0-0,93.53.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:45 PM,22681106,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881791214237965,22681106.0,0.0,22681106.0,22681106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0440895607118982,0.0440895607118982,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,22681106.0,0.0,22681106.0,22681106.0,Bot
8.128.192.168-114.44.192.168-0-0-0,114.44.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:51 PM,13441821,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148789364179154,13441821.0,0.0,13441821.0,13441821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.074394682089577,0.074394682089577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,13441821.0,0.0,13441821.0,13441821.0,Bot
247.30.192.168-8.129.192.168-0-0-0,247.30.192.168,0,8.129.192.168,0,0,12/03/2025 03:10:34 PM,12874522,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553455732181746,12874522.0,0.0,12874522.0,12874522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0776727866090873,0.0776727866090873,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,12874522.0,0.0,12874522.0,12874522.0,Bot
147.137.192.168-8.129.192.168-0-0-0,147.137.192.168,0,8.129.192.168,0,0,12/03/2025 03:11:08 PM,20973,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.36070185476564,20973.0,0.0,20973.0,20973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47.680350927382825,47.680350927382825,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8.128.192.168-40.63.192.168-0-0-0,40.63.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:29 PM,5402419,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702045324511112,5402419.0,0.0,5402419.0,5402419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1851022662255556,0.1851022662255556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,5402419.0,0.0,5402419.0,5402419.0,Bot
8.128.192.168-47.155.192.168-0-0-0,47.155.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:36 PM,24025400,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832452321293297,24025400.0,0.0,24025400.0,24025400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0416226160646648,0.0416226160646648,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,24025400.0,0.0,24025400.0,24025400.0,Bot
156.150.192.168-8.128.192.168-0-0-0,156.150.192.168,0,8.128.192.168,0,0,12/03/2025 03:11:04 PM,2922658,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843085985428332,2922658.0,0.0,2922658.0,2922658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3421542992714166,0.3421542992714166,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
207.47.192.168-8.128.192.168-0-0-0,207.47.192.168,0,8.128.192.168,0,0,12/03/2025 03:10:40 PM,7301933,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739000755005558,7301933.0,0.0,7301933.0,7301933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1369500377502779,0.1369500377502779,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,7301933.0,0.0,7301933.0,7301933.0,Bot
