Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Device,Attack Name,Label,Attack_Type
192.168.137.5-192.168.137.179-50833-80-6,192.168.137.5,50833,192.168.137.179,80,6,02/12/21 13:06,15659,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,127.7220768,15659.0,0.0,15659.0,15659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,63.86103838,63.86103838,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50834-80-6,192.168.137.5,50834,192.168.137.179,80,6,02/12/21 13:06,15322,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,130.5312622,15322.0,0.0,15322.0,15322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,65.26563112,65.26563112,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50771-80-6,192.168.137.5,50771,192.168.137.179,80,6,02/12/21 13:06,11364,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,175.9943682,11364.0,0.0,11364.0,11364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,87.99718409,87.99718409,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50770-80-6,192.168.137.5,50770,192.168.137.179,80,6,02/12/21 13:06,11365,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,175.9788825,11365.0,0.0,11365.0,11365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,87.98944127,87.98944127,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50835-80-6,192.168.137.5,50835,192.168.137.179,80,6,02/12/21 13:06,11508,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,173.7921446,11508.0,0.0,11508.0,11508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,86.8960723,86.8960723,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50772-80-6,192.168.137.5,50772,192.168.137.179,80,6,02/12/21 13:06,7249,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,275.9001242,7249.0,0.0,7249.0,7249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,137.9500621,137.9500621,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50836-80-6,192.168.137.5,50836,192.168.137.179,80,6,02/12/21 13:06,5242,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,381.5337657,5242.0,0.0,5242.0,5242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,190.7668829,190.7668829,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50837-80-6,192.168.137.5,50837,192.168.137.179,80,6,02/12/21 13:06,6568,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,304.5066991,6568.0,0.0,6568.0,6568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,152.2533496,152.2533496,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50773-80-6,192.168.137.5,50773,192.168.137.179,80,6,02/12/21 13:06,2660,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,751.8796992,2660.0,0.0,2660.0,2660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,375.9398496,375.9398496,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50838-80-6,192.168.137.5,50838,192.168.137.179,80,6,02/12/21 13:06,4507,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,443.7541602,4507.0,0.0,4507.0,4507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,221.8770801,221.8770801,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50839-80-6,192.168.137.5,50839,192.168.137.179,80,6,02/12/21 13:06,4422,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,452.2840344,4422.0,0.0,4422.0,4422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,226.1420172,226.1420172,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50774-80-6,192.168.137.5,50774,192.168.137.179,80,6,02/12/21 13:06,2081,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,961.0764056,2081.0,0.0,2081.0,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,480.5382028,480.5382028,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50840-80-6,192.168.137.5,50840,192.168.137.179,80,6,02/12/21 13:06,4027,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,496.6476285,4027.0,0.0,4027.0,4027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,248.3238143,248.3238143,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50777-80-6,192.168.137.5,50777,192.168.137.179,80,6,02/12/21 13:06,3700,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,540.5405405,3700.0,0.0,3700.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,270.2702703,270.2702703,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50776-80-6,192.168.137.5,50776,192.168.137.179,80,6,02/12/21 13:06,4422,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,452.2840344,4422.0,0.0,4422.0,4422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,226.1420172,226.1420172,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50775-80-6,192.168.137.5,50775,192.168.137.179,80,6,02/12/21 13:06,5012,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,399.0422985,5012.0,0.0,5012.0,5012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,199.5211492,199.5211492,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50841-80-6,192.168.137.5,50841,192.168.137.179,80,6,02/12/21 13:06,11287,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,177.1950031,11287.0,0.0,11287.0,11287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,88.59750155,88.59750155,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50842-80-6,192.168.137.5,50842,192.168.137.179,80,6,02/12/21 13:06,12121,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,165.0028876,12121.0,0.0,12121.0,12121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,82.50144378,82.50144378,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50843-80-6,192.168.137.5,50843,192.168.137.179,80,6,02/12/21 13:06,11570,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,172.860847,11570.0,0.0,11570.0,11570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,86.43042351,86.43042351,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50781-80-6,192.168.137.5,50781,192.168.137.179,80,6,02/12/21 13:06,7019,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,284.9408748,7019.0,0.0,7019.0,7019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,142.4704374,142.4704374,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50780-80-6,192.168.137.5,50780,192.168.137.179,80,6,02/12/21 13:06,7021,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,284.8597066,7021.0,0.0,7021.0,7021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,142.4298533,142.4298533,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50779-80-6,192.168.137.5,50779,192.168.137.179,80,6,02/12/21 13:06,7022,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,284.8191398,7022.0,0.0,7022.0,7022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,142.4095699,142.4095699,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50778-80-6,192.168.137.5,50778,192.168.137.179,80,6,02/12/21 13:06,7023,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,284.7785847,7023.0,0.0,7023.0,7023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,142.3892923,142.3892923,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50844-80-6,192.168.137.5,50844,192.168.137.179,80,6,02/12/21 13:06,4651,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,430.0150505,4651.0,0.0,4651.0,4651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,215.0075253,215.0075253,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50845-80-6,192.168.137.5,50845,192.168.137.179,80,6,02/12/21 13:06,4560,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,438.5964912,4560.0,0.0,4560.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,219.2982456,219.2982456,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50846-80-6,192.168.137.5,50846,192.168.137.179,80,6,02/12/21 13:06,4443,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,450.1462975,4443.0,0.0,4443.0,4443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,225.0731488,225.0731488,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50847-80-6,192.168.137.5,50847,192.168.137.179,80,6,02/12/21 13:06,4739,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,422.0299641,4739.0,0.0,4739.0,4739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,211.0149821,211.0149821,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50785-80-6,192.168.137.5,50785,192.168.137.179,80,6,02/12/21 13:06,6942,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,288.1014117,6942.0,0.0,6942.0,6942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,144.0507058,144.0507058,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50784-80-6,192.168.137.5,50784,192.168.137.179,80,6,02/12/21 13:06,6950,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,287.7697842,6950.0,0.0,6950.0,6950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,143.8848921,143.8848921,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50783-80-6,192.168.137.5,50783,192.168.137.179,80,6,02/12/21 13:06,6923,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,288.8920988,6923.0,0.0,6923.0,6923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,144.4460494,144.4460494,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50782-80-6,192.168.137.5,50782,192.168.137.179,80,6,02/12/21 13:06,6926,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,288.7669651,6926.0,0.0,6926.0,6926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,144.3834825,144.3834825,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50848-80-6,192.168.137.5,50848,192.168.137.179,80,6,02/12/21 13:06,5842,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,342.3485108,5842.0,0.0,5842.0,5842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,171.1742554,171.1742554,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50849-80-6,192.168.137.5,50849,192.168.137.179,80,6,02/12/21 13:06,5749,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,347.886589,5749.0,0.0,5749.0,5749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,173.9432945,173.9432945,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50850-80-6,192.168.137.5,50850,192.168.137.179,80,6,02/12/21 13:06,5609,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,356.5697985,5609.0,0.0,5609.0,5609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,178.2848993,178.2848993,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50851-80-6,192.168.137.5,50851,192.168.137.179,80,6,02/12/21 13:06,6175,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,323.8866397,6175.0,0.0,6175.0,6175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,161.9433198,161.9433198,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50790-80-6,192.168.137.5,50790,192.168.137.179,80,6,02/12/21 13:06,7652,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,261.3695766,7652.0,0.0,7652.0,7652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,130.6847883,130.6847883,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50789-80-6,192.168.137.5,50789,192.168.137.179,80,6,02/12/21 13:06,7655,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,261.2671457,7655.0,0.0,7655.0,7655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,130.6335728,130.6335728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50788-80-6,192.168.137.5,50788,192.168.137.179,80,6,02/12/21 13:06,7656,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,261.2330199,7656.0,0.0,7656.0,7656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,130.6165099,130.6165099,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50787-80-6,192.168.137.5,50787,192.168.137.179,80,6,02/12/21 13:06,14459,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,138.3221523,14459.0,0.0,14459.0,14459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,69.16107615,69.16107615,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.179-50786-80-6,192.168.137.5,50786,192.168.137.179,80,6,02/12/21 13:06,14462,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,138.2934587,14462.0,0.0,14462.0,14462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,69.14672936,69.14672936,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,2920,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atomi Coffee Maker,DoS TCP Flood,1,DoS_TCP_Flood
