Unnamed: 0,Seq,Dur,RunTime,Mean,Sum,Min,Max,Proto,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Offset,sMeanPktSz,dMeanPktSz,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,SrcGap,DstGap,Rate,SrcRate,DstRate,State,SrcWin,DstWin,sVid,dVid,SrcTCPBase,DstTCPBase,TcpRtt,SynAck,AckDat,Label,Attack Tool
346851,11712,0.014999,0.014999,0.014999,0.014999,0.014999,0.014999,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2061212,54.0,58.0,28801.91992,28801.91992,0.0,0,0,0,0.0,0.0,0.0,133.342224,66.671112,0.0,RST,512.0,64240.0,,,1645076326.0,3598051301.0,0.002366,0.002366,0.0,Malicious,Hping3
522800,2879,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,,cs0,,63.0,,1.0,,Start,1,1,0,54,54,0,486820,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,REQ,0.0,,,,1658592022.0,,0.0,0.0,0.0,Malicious,Hping3
540773,20329,0.038882,0.038882,0.038882,0.038882,0.038882,0.038882,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,3070952,54.0,58.0,11110.54004,11110.54004,0.0,0,0,0,0.0,0.0,0.0,51.437687,25.718843,0.0,RST,512.0,64240.0,,,1483439681.0,2298130963.0,0.002038,0.002038,0.0,Malicious,Hping3
531347,11150,0.047097,0.047097,0.047097,0.047097,0.047097,0.047097,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,1681112,54.0,58.0,9172.558594,9172.558594,0.0,0,0,0,0.0,0.0,0.0,42.465549,21.232775,0.0,RST,512.0,64240.0,,,2048721318.0,4256731685.0,0.001773,0.001773,0.0,Malicious,Hping3
347508,12339,0.014892,0.014892,0.014892,0.014892,0.014892,0.014892,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2193884,54.0,58.0,29008.86523,29008.86523,0.0,0,0,0,0.0,0.0,0.0,134.300293,67.150146,0.0,RST,512.0,64240.0,,,1189458385.0,411325142.0,0.00215,0.00215,0.0,Malicious,Hping3
339806,4899,0.019057,0.019057,0.019057,0.019057,0.019057,0.019057,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,848644,54.0,58.0,22668.83594,22668.83594,0.0,0,0,0,0.0,0.0,0.0,104.948311,52.474155,0.0,RST,512.0,64240.0,,,795151407.0,3782664267.0,0.002257,0.002257,0.0,Malicious,Hping3
533695,13443,0.038995,0.038995,0.038995,0.038995,0.038995,0.038995,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,2024800,54.0,58.0,11078.34277,11078.34277,0.0,0,0,0,0.0,0.0,0.0,51.288624,25.644312,0.0,RST,512.0,64240.0,,,1798949840.0,175713228.0,0.002083,0.002083,0.0,Malicious,Hping3
344335,9299,0.018987,0.018987,0.018987,0.018987,0.018987,0.018987,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1606848,54.0,58.0,22752.41016,22752.41016,0.0,0,0,0,0.0,0.0,0.0,105.335228,52.667614,0.0,RST,512.0,64240.0,,,1612185192.0,3593340913.0,0.002375,0.002375,0.0,Malicious,Hping3
346711,11580,0.015102,0.015102,0.015102,0.015102,0.015102,0.015102,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2033200,54.0,58.0,28605.48242,28605.48242,0.0,0,0,0,0.0,0.0,0.0,132.432785,66.216393,0.0,RST,512.0,64240.0,,,753744458.0,1172660982.0,0.002347,0.002347,0.0,Malicious,Hping3
342324,7360,0.018873,0.018873,0.018873,0.018873,0.018873,0.018873,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1259092,54.0,58.0,22889.8418,22889.8418,0.0,0,0,0,0.0,0.0,0.0,105.971489,52.985744,0.0,RST,512.0,64240.0,,,1206173666.0,1671183618.0,0.002222,0.002222,0.0,Malicious,Hping3
343059,8078,0.019009,0.019009,0.019009,0.019009,0.019009,0.019009,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1380244,54.0,58.0,22726.07813,22726.07813,0.0,0,0,0,0.0,0.0,0.0,105.213326,52.606663,0.0,RST,512.0,64240.0,,,1590639476.0,3819283232.0,0.002241,0.002241,0.0,Malicious,Hping3
338857,3973,0.018901,0.018901,0.018901,0.018901,0.018901,0.018901,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,692164,54.0,58.0,22855.93359,22855.93359,0.0,0,0,0,0.0,0.0,0.0,105.814507,52.907253,0.0,RST,512.0,64240.0,,,1105273721.0,3027881658.0,0.002123,0.002123,0.0,Malicious,Hping3
340163,5247,0.019001,0.019001,0.019001,0.019001,0.019001,0.019001,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,907472,54.0,58.0,22735.64648,22735.64648,0.0,0,0,0,0.0,0.0,0.0,105.257622,52.628811,0.0,RST,512.0,64240.0,,,1435654894.0,1856405011.0,0.002179,0.002179,0.0,Malicious,Hping3
346798,11664,0.018999,0.018999,0.018999,0.018999,0.018999,0.018999,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2050960,54.0,58.0,22738.03906,22738.03906,0.0,0,0,0,0.0,0.0,0.0,105.2687,52.63435,0.0,RST,512.0,64240.0,,,1575436795.0,724940247.0,0.002396,0.002396,0.0,Malicious,Hping3
523606,3517,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,,cs0,,63.0,,1.0,,Start,1,1,0,54,54,0,589180,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,REQ,0.0,,,,2071575397.0,,0.0,0.0,0.0,Malicious,Hping3
529848,9708,0.060958,0.060958,0.060958,0.060958,0.060958,0.060958,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,1455816,54.0,58.0,7086.84668,7086.84668,0.0,0,0,0,0.0,0.0,0.0,32.809475,16.404737,0.0,RST,512.0,64240.0,,,524693083.0,1847310631.0,0.002118,0.002118,0.0,Malicious,Hping3
342343,7378,0.016101,0.016101,0.016101,0.016101,0.016101,0.016101,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1262932,54.0,58.0,26830.63086,26830.63086,0.0,0,0,0,0.0,0.0,0.0,124.215881,62.107941,0.0,RST,512.0,64240.0,,,1940253996.0,2848474982.0,0.002289,0.002289,0.0,Malicious,Hping3
344156,9131,0.014912,0.014912,0.014912,0.014912,0.014912,0.014912,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1574948,54.0,58.0,28969.95703,28969.95703,0.0,0,0,0,0.0,0.0,0.0,134.120178,67.060089,0.0,RST,512.0,64240.0,,,1056521329.0,4084773139.0,0.002507,0.002507,0.0,Malicious,Hping3
340803,5871,0.02704,0.02704,0.02704,0.02704,0.02704,0.02704,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1013512,54.0,58.0,15976.33203,15976.33203,0.0,0,0,0,0.0,0.0,0.0,73.9645,36.98225,0.0,RST,512.0,64240.0,,,1405305482.0,3473417932.0,0.002044,0.002044,0.0,Malicious,Hping3
346983,11839,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2087876,54.0,58.0,28641.51758,28641.51758,0.0,0,0,0,0.0,0.0,0.0,132.599609,66.299805,0.0,RST,512.0,64240.0,,,106506448.0,4086407499.0,0.001742,0.001742,0.0,Malicious,Hping3
338273,3403,0.018997,0.018997,0.018997,0.018997,0.018997,0.018997,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,598276,54.0,58.0,22740.43164,22740.43164,0.0,0,0,0,0.0,0.0,0.0,105.279778,52.639889,0.0,RST,512.0,64240.0,,,1103247420.0,2964927634.0,0.002387,0.002387,0.0,Malicious,Hping3
347510,12341,0.015107,0.015107,0.015107,0.015107,0.015107,0.015107,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2194300,54.0,58.0,28596.01367,28596.01367,0.0,0,0,0,0.0,0.0,0.0,132.388962,66.194481,0.0,RST,512.0,64240.0,,,1177651020.0,599928962.0,0.002158,0.002158,0.0,Malicious,Hping3
342619,7649,0.014954,0.014954,0.014954,0.014954,0.014954,0.014954,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1308272,54.0,58.0,28888.5918,28888.5918,0.0,0,0,0,0.0,0.0,0.0,133.743484,66.871742,0.0,RST,512.0,64240.0,,,1043511158.0,2674361121.0,0.001795,0.001795,0.0,Malicious,Hping3
338441,3566,0.018999,0.018999,0.018999,0.018999,0.018999,0.018999,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,626164,54.0,58.0,22738.03906,22738.03906,0.0,0,0,0,0.0,0.0,0.0,105.2687,52.63435,0.0,RST,512.0,64240.0,,,1546727044.0,2090154652.0,0.001538,0.001538,0.0,Malicious,Hping3
339807,4900,0.014981,0.014981,0.014981,0.014981,0.014981,0.014981,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,848852,54.0,58.0,28836.52734,28836.52734,0.0,0,0,0,0.0,0.0,0.0,133.502441,66.751221,0.0,RST,512.0,64240.0,,,1471497068.0,285124508.0,0.001738,0.001738,0.0,Malicious,Hping3
548651,27987,0.055062,0.055062,0.055062,0.055062,0.055062,0.055062,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,4240092,54.0,58.0,7845.701172,7845.701172,0.0,0,0,0,0.0,0.0,0.0,36.322693,18.161346,0.0,RST,512.0,64240.0,,,957466608.0,3311995056.0,0.002391,0.002391,0.0,Malicious,Hping3
541625,21164,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,3194992,54.0,58.0,11071.8125,11071.8125,0.0,0,0,0,0.0,0.0,0.0,51.258392,25.629196,0.0,RST,512.0,64240.0,,,1553447591.0,623043961.0,0.002244,0.002244,0.0,Malicious,Hping3
347338,12177,0.014995,0.014995,0.014995,0.014995,0.014995,0.014995,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2159520,54.0,58.0,28809.60352,28809.60352,0.0,0,0,0,0.0,0.0,0.0,133.377792,66.688896,0.0,RST,512.0,64240.0,,,2111034804.0,1905862101.0,0.002283,0.002283,0.0,Malicious,Hping3
544359,23837,0.038997,0.038997,0.038997,0.038997,0.038997,0.038997,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,3597568,54.0,58.0,11077.77539,11077.77539,0.0,0,0,0,0.0,0.0,0.0,51.285999,25.643,0.0,RST,512.0,64240.0,,,1027776701.0,1897590972.0,0.001866,0.001866,0.0,Malicious,Hping3
339498,4598,0.018926,0.018926,0.018926,0.018926,0.018926,0.018926,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,798164,54.0,58.0,22825.74219,22825.74219,0.0,0,0,0,0.0,0.0,0.0,105.674728,52.837364,0.0,RST,512.0,64240.0,,,695067210.0,4288922013.0,0.002487,0.002487,0.0,Malicious,Hping3
346725,11594,0.014916,0.014916,0.014916,0.014916,0.014916,0.014916,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2036108,54.0,58.0,28962.1875,28962.1875,0.0,0,0,0,0.0,0.0,0.0,134.084198,67.042099,0.0,RST,512.0,64240.0,,,285912133.0,2349050604.0,0.001592,0.001592,0.0,Malicious,Hping3
344513,9472,0.015004,0.015004,0.015004,0.015004,0.015004,0.015004,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1639196,54.0,58.0,28792.32227,28792.32227,0.0,0,0,0,0.0,0.0,0.0,133.297791,66.648895,0.0,RST,512.0,64240.0,,,1301535907.0,4063904491.0,0.001637,0.001637,0.0,Malicious,Hping3
339029,4141,0.018966,0.018966,0.018966,0.018966,0.018966,0.018966,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,720632,54.0,58.0,22777.60156,22777.60156,0.0,0,0,0,0.0,0.0,0.0,105.451859,52.725929,0.0,RST,512.0,64240.0,,,556199317.0,1929147534.0,0.002309,0.002309,0.0,Malicious,Hping3
524005,3905,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,,cs0,,63.0,,1.0,,Start,1,1,0,54,54,0,630784,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,REQ,64.0,,,,908361729.0,,0.0,0.0,0.0,Malicious,Hping3
347269,12110,0.014994,0.014994,0.014994,0.014994,0.014994,0.014994,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2145492,54.0,58.0,28811.52539,28811.52539,0.0,0,0,0,0.0,0.0,0.0,133.386688,66.693344,0.0,RST,512.0,64240.0,,,731821368.0,3793183227.0,0.002226,0.002226,0.0,Malicious,Hping3
341097,6160,0.015901,0.015901,0.015901,0.015901,0.015901,0.015901,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1060100,54.0,58.0,27168.10352,27168.10352,0.0,0,0,0,0.0,0.0,0.0,125.778259,62.88913,0.0,RST,512.0,64240.0,,,2086053433.0,1090293010.0,0.002194,0.002194,0.0,Malicious,Hping3
343653,8649,0.015107,0.015107,0.015107,0.015107,0.015107,0.015107,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1485600,54.0,58.0,28596.01367,28596.01367,0.0,0,0,0,0.0,0.0,0.0,132.388962,66.194481,0.0,RST,512.0,64240.0,,,1128869497.0,3037813304.0,0.00251,0.00251,0.0,Malicious,Hping3
346724,11593,0.022866,0.022866,0.022866,0.022866,0.022866,0.022866,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2035900,54.0,58.0,18892.67969,18892.67969,0.0,0,0,0,0.0,0.0,0.0,87.46611,43.733055,0.0,RST,512.0,64240.0,,,1550280472.0,1401338905.0,0.001993,0.001993,0.0,Malicious,Hping3
523398,3337,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,,cs0,,63.0,,1.0,,Start,1,1,0,54,54,0,565036,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,REQ,0.0,,,,478414641.0,,0.0,0.0,0.0,Malicious,Hping3
344811,9759,0.018995,0.018995,0.018995,0.018995,0.018995,0.018995,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1690900,54.0,58.0,22742.82617,22742.82617,0.0,0,0,0,0.0,0.0,0.0,105.290863,52.645432,0.0,RST,512.0,64240.0,,,1950835530.0,877774494.0,0.002463,0.002463,0.0,Malicious,Hping3
347326,12165,0.014866,0.014866,0.014866,0.014866,0.014866,0.014866,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2157024,54.0,58.0,29059.59961,29059.59961,0.0,0,0,0,0.0,0.0,0.0,134.535187,67.267593,0.0,RST,512.0,64240.0,,,1821414036.0,1740960932.0,0.002181,0.002181,0.0,Malicious,Hping3
532722,12488,0.039064,0.039064,0.039064,0.039064,0.039064,0.039064,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,1881720,54.0,58.0,11058.77539,11058.77539,0.0,0,0,0,0.0,0.0,0.0,51.198032,25.599016,0.0,RST,512.0,64240.0,,,975547271.0,754858587.0,0.002385,0.002385,0.0,Malicious,Hping3
347460,12293,0.015997,0.015997,0.015997,0.015997,0.015997,0.015997,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2184120,54.0,58.0,27005.0625,27005.0625,0.0,0,0,0,0.0,0.0,0.0,125.023445,62.511723,0.0,RST,512.0,64240.0,,,1957062449.0,2091746790.0,0.00218,0.00218,0.0,Malicious,Hping3
524182,4079,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,,cs0,,63.0,,1.0,,Start,1,1,0,54,54,0,647684,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,REQ,64.0,,,,809355554.0,,0.0,0.0,0.0,Malicious,Hping3
522011,2176,0.016893,0.016893,0.016893,0.016893,0.016893,0.016893,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,365168,54.0,58.0,25572.72266,25572.72266,0.0,0,0,0,0.0,0.0,0.0,118.392235,59.196117,0.0,RST,512.0,64240.0,,,1257221015.0,440554226.0,0.002128,0.002128,0.0,Malicious,Hping3
347471,12304,0.014895,0.014895,0.014895,0.014895,0.014895,0.014895,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2186408,54.0,58.0,29003.02148,29003.02148,0.0,0,0,0,0.0,0.0,0.0,134.273254,67.136627,0.0,RST,512.0,64240.0,,,406229967.0,1781917372.0,0.002156,0.002156,0.0,Malicious,Hping3
340770,5840,0.013902,0.013902,0.013902,0.013902,0.013902,0.013902,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1006644,54.0,58.0,31074.66602,31074.66602,0.0,0,0,0,0.0,0.0,0.0,143.864197,71.932098,0.0,RST,512.0,64240.0,,,2065981859.0,3988879336.0,0.001765,0.001765,0.0,Malicious,Hping3
341896,6942,0.019009,0.019009,0.019009,0.019009,0.019009,0.019009,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1190308,54.0,58.0,22726.07813,22726.07813,0.0,0,0,0,0.0,0.0,0.0,105.213326,52.606663,0.0,RST,512.0,64240.0,,,1814987471.0,962299165.0,0.002123,0.002123,0.0,Malicious,Hping3
521925,2104,0.016995,0.016995,0.016995,0.016995,0.016995,0.016995,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,350044,54.0,58.0,25419.24219,25419.24219,0.0,0,0,0,0.0,0.0,0.0,117.681671,58.840836,0.0,RST,512.0,64240.0,,,810396343.0,1366037439.0,0.001631,0.001631,0.0,Malicious,Hping3
522971,3001,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,,cs0,,63.0,,1.0,,Start,1,1,0,54,54,0,510072,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,REQ,0.0,,,,755819007.0,,0.0,0.0,0.0,Malicious,Hping3
339484,4584,0.016094,0.016094,0.016094,0.016094,0.016094,0.016094,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,795252,54.0,58.0,26842.30273,26842.30273,0.0,0,0,0,0.0,0.0,0.0,124.26992,62.13496,0.0,RST,512.0,64240.0,,,964319108.0,4091854276.0,0.002189,0.002189,0.0,Malicious,Hping3
340300,5382,0.016989,0.016989,0.016989,0.016989,0.016989,0.016989,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,932204,54.0,58.0,25428.21875,25428.21875,0.0,0,0,0,0.0,0.0,0.0,117.723228,58.861614,0.0,RST,512.0,64240.0,,,634392540.0,3204328444.0,0.002412,0.002412,0.0,Malicious,Hping3
345681,10595,0.017004,0.017004,0.017004,0.017004,0.017004,0.017004,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1844300,54.0,58.0,25405.78711,25405.78711,0.0,0,0,0,0.0,0.0,0.0,117.619385,58.809692,0.0,RST,512.0,64240.0,,,1514059927.0,427788947.0,0.002206,0.002206,0.0,Malicious,Hping3
343152,8167,0.015001,0.015001,0.015001,0.015001,0.015001,0.015001,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1396360,54.0,58.0,28798.08008,28798.08008,0.0,0,0,0,0.0,0.0,0.0,133.324448,66.662224,0.0,RST,512.0,64240.0,,,204078414.0,1668680889.0,0.001538,0.001538,0.0,Malicious,Hping3
547071,26471,0.038892,0.038892,0.038892,0.038892,0.038892,0.038892,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,3999916,54.0,58.0,11107.68262,11107.68262,0.0,0,0,0,0.0,0.0,0.0,51.424458,25.712229,0.0,RST,512.0,64240.0,,,387225203.0,2943978232.0,0.002237,0.002237,0.0,Malicious,Hping3
338148,3280,0.014013,0.014013,0.014013,0.014013,0.014013,0.014013,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,577660,54.0,58.0,30828.51758,30828.51758,0.0,0,0,0,0.0,0.0,0.0,142.724609,71.362305,0.0,RST,512.0,64240.0,,,971648170.0,2772078101.0,0.001572,0.001572,0.0,Malicious,Hping3
534923,14636,0.039127,0.039127,0.039127,0.039127,0.039127,0.039127,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,2205624,54.0,58.0,11040.96973,11040.96973,0.0,0,0,0,0.0,0.0,0.0,51.115597,25.557798,0.0,RST,512.0,64240.0,,,645209350.0,2017230248.0,0.001712,0.001712,0.0,Malicious,Hping3
548402,27749,0.035104,0.035104,0.035104,0.035104,0.035104,0.035104,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,4201984,54.0,58.0,12306.29004,12306.29004,0.0,0,0,0,0.0,0.0,0.0,56.973564,28.486782,0.0,RST,512.0,64240.0,,,653029727.0,127128446.0,0.002118,0.002118,0.0,Malicious,Hping3
340293,5375,0.019013,0.019013,0.019013,0.019013,0.019013,0.019013,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,930748,54.0,58.0,22721.29492,22721.29492,0.0,0,0,0,0.0,0.0,0.0,105.191185,52.595592,0.0,RST,512.0,64240.0,,,1312604599.0,355520018.0,0.002271,0.002271,0.0,Malicious,Hping3
340165,5249,0.0149,0.0149,0.0149,0.0149,0.0149,0.0149,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,907888,54.0,58.0,28993.28906,28993.28906,0.0,0,0,0,0.0,0.0,0.0,134.228195,67.114098,0.0,RST,512.0,64240.0,,,905450404.0,3883485448.0,0.001591,0.001591,0.0,Malicious,Hping3
338032,3165,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,559832,54.0,58.0,24134.07813,24134.07813,0.0,0,0,0,0.0,0.0,0.0,111.73185,55.865925,0.0,RST,512.0,64240.0,,,1207864377.0,503168460.0,0.002051,0.002051,0.0,Malicious,Hping3
342344,7379,0.014998,0.014998,0.014998,0.014998,0.014998,0.014998,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1263140,54.0,58.0,28803.83984,28803.83984,0.0,0,0,0,0.0,0.0,0.0,133.35112,66.67556,0.0,RST,512.0,64240.0,,,1270489327.0,3877604390.0,0.00173,0.00173,0.0,Malicious,Hping3
534027,13762,0.067012,0.067012,0.067012,0.067012,0.067012,0.067012,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,2074576,54.0,58.0,6446.606934,6446.606934,0.0,0,0,0,0.0,0.0,0.0,29.845402,14.922701,0.0,RST,512.0,64240.0,,,2003577934.0,1665926188.0,0.001717,0.001717,0.0,Malicious,Hping3
343894,8879,0.015132,0.015132,0.015132,0.015132,0.015132,0.015132,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1527760,54.0,58.0,28548.77148,28548.77148,0.0,0,0,0,0.0,0.0,0.0,132.170242,66.085121,0.0,RST,512.0,64240.0,,,1908694342.0,1297144411.0,0.00167,0.00167,0.0,Malicious,Hping3
521993,2162,0.024991,0.024991,0.024991,0.024991,0.024991,0.024991,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,361944,54.0,58.0,17286.22266,17286.22266,0.0,0,0,0,0.0,0.0,0.0,80.028809,40.014404,0.0,RST,512.0,64240.0,,,130213735.0,563488939.0,0.001684,0.001684,0.0,Malicious,Hping3
546032,25468,0.038995,0.038995,0.038995,0.038995,0.038995,0.038995,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,3844016,54.0,58.0,11078.34277,11078.34277,0.0,0,0,0,0.0,0.0,0.0,51.288624,25.644312,0.0,RST,512.0,64240.0,,,1685689137.0,811856549.0,0.001501,0.001501,0.0,Malicious,Hping3
347098,11949,0.014998,0.014998,0.014998,0.014998,0.014998,0.014998,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,2111248,54.0,58.0,28803.83984,28803.83984,0.0,0,0,0,0.0,0.0,0.0,133.35112,66.67556,0.0,RST,512.0,64240.0,,,1756060678.0,4090775669.0,0.002454,0.002454,0.0,Malicious,Hping3
537028,16678,0.021098,0.021098,0.021098,0.021098,0.021098,0.021098,tcp,0.0,0.0,cs0,cs0,64.0,59.0,0.0,5.0,Start,3,2,1,166,108,58,2519236,54.0,58.0,20475.87305,20475.87305,0.0,0,0,0,0.0,0.0,0.0,94.795708,47.397854,0.0,RST,512.0,64240.0,,,819973752.0,1133723369.0,0.001505,0.001505,0.0,Malicious,Hping3
339482,4582,0.019012,0.019012,0.019012,0.019012,0.019012,0.019012,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,794836,54.0,58.0,22722.49023,22722.49023,0.0,0,0,0,0.0,0.0,0.0,105.196716,52.598358,0.0,RST,512.0,64240.0,,,989945523.0,1206361389.0,0.002098,0.002098,0.0,Malicious,Hping3
341753,6802,0.018995,0.018995,0.018995,0.018995,0.018995,0.018995,tcp,0.0,0.0,cs0,cs0,63.0,59.0,1.0,5.0,Start,3,2,1,166,108,58,1167972,54.0,58.0,22742.82617,22742.82617,0.0,0,0,0,0.0,0.0,0.0,105.290863,52.645432,0.0,RST,512.0,64240.0,,,1144068179.0,4019393074.0,0.002309,0.002309,0.0,Malicious,Hping3
