timestamp,src_ip,src_port,dst_ip,dst_port,protocol,packet_size,tcp_flags,ttl,attack_type,label
1186260617.263570,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.265264,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.266252,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.267746,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.274988,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.277990,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.283680,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.285088,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.287255,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.295536,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.297650,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.298073,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.299719,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.302074,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.305101,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.313452,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.315328,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.315486,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.317319,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.325102,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.330223,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.330939,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.335010,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.335126,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.345455,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.346873,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.346879,71.126.222.64,0,192.120.148.227,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260617.349882,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.358994,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.358999,71.126.222.64,0,40.75.89.172,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260617.359398,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.362284,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.364353,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.370022,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.375358,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.378310,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.379457,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.381047,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.385831,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.390083,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.390138,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.393812,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.395117,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.397058,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.399159,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.403337,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.408889,41.215.236.152,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.408894,71.126.222.64,0,41.215.236.152,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260617.409688,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.411386,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.412495,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.421877,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.423067,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.423973,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.428251,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.433325,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.439458,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.439660,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.439934,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.442954,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.452955,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.455470,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.458498,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.462893,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.466229,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260617.466234,71.126.222.64,0,195.198.120.238,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260617.470610,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260617.470740,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.470904,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260617.470942,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.471238,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260617.471241,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260617.473096,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.476008,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.479518,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.483224,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.486683,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.490323,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.492804,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.501732,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.502584,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.503270,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.505626,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.512835,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.518475,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.518571,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.522003,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.522846,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.531581,39.247.10.192,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.531586,71.126.222.64,0,39.247.10.192,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260617.532445,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.533077,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.534072,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.537269,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.543054,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.549076,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.550093,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.553230,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.554735,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.562860,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.562953,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.565555,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.567313,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.573691,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.581550,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.582939,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.583210,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.584325,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.587915,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.587920,71.126.222.64,0,51.81.166.201,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260617.593149,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.596944,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.598852,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.603169,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.609513,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.612982,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.613561,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.616417,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.622913,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.626697,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.627563,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.631722,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.633481,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.642121,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.643821,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.644300,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.646322,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.657596,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.659684,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.662516,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.662841,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.663661,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.672491,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.674186,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.675662,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.677893,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.682787,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.689867,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.692923,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.693305,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.702513,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.705800,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.708277,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.710180,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.713069,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.721048,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.721993,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.722487,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.725923,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.735650,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.736082,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.736554,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.737099,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.740397,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.744546,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.752393,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.752548,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.754925,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.755102,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.765388,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.768235,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.768579,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.773073,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.774639,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.783311,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.783957,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.784251,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.786840,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.794640,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.799539,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.799994,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.800223,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.802497,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.804970,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.812076,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.812741,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.815467,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.815565,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.819907,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.824663,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.828329,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.831424,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.834299,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.835093,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.835098,71.126.222.64,0,192.95.27.190,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260617.844904,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.845202,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.845430,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.850437,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.854969,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.861279,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.864329,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.865462,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.874676,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.877283,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.878665,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.881844,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.885267,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.885472,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.886454,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260617.891582,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.892914,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.895537,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.896237,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.905008,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.908840,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.911159,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.912482,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.915368,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.923190,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.924443,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.925118,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.928584,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.935336,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.939818,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.943286,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.943500,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.945428,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.953858,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.955812,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.958104,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.958419,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.964602,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.970236,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.971942,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.974253,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.975287,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.984633,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260617.985459,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260617.987144,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260617.991097,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260617.993953,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.001220,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260618.003186,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260618.004585,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.005216,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260618.014698,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.017481,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260618.018721,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260618.022079,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260618.024981,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.032104,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260618.034673,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260618.034693,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.037327,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260618.037604,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260618.038213,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260618.044970,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.047786,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260618.050715,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260618.052462,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260618.052468,71.126.222.64,0,202.1.175.252,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260618.060945,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.064553,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260618.067217,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260618.070807,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.080621,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260618.080897,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.091375,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.096141,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260618.097706,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260618.099893,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260618.101750,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260618.101983,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260618.102042,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260618.102045,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260618.108356,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260618.111676,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
